,restaurant_id,review_id,rating,text,time_created,user_id,user_name,bert_sentiment,bert_score,mapped_sentiment,weighted_sentiment_score,days_since_review,recency_score,normalized_rating,weighted_rating_score
1237,zmRK1qsUhcaAvJyHPp394A,d_Tt403Ku7pm_oPuKQHMeg,4,This is my wife's favorite place for Italian Beef in Chicago. I'm a big fan of the Italian Sausage. Both go great with the Onion Rings. We always stop here...,2025-04-18 15:31:14,UMkAVm3DfCXST8K9qLHs9Q,John M.,5 stars,0.8431634902954102,positive,0.8431634902954102,22.31246625459491,0.9969194872693775,0.6,0.7984597436346887
1238,zmRK1qsUhcaAvJyHPp394A,q1GSHDiDgqNvgiIcYYR6kQ,1,Wow have not been in there for a while boy did  they get expensive almost 15 dollars for a double hamburger  and 6 inch beef unfortunately  can't afford...,2025-04-26 19:29:21,9vutrQb7ChkdZEZLinrIaA,Phillip R.,1 star,0.468502014875412,negative,0.0937004029750824,14.147107458298612,0.9980468163344427,0.0,0.49902340816722135
1239,zmRK1qsUhcaAvJyHPp394A,susB_KZTHQ9aIsupMf3GYw,5,2 Chicago dogs and two big bag of fries for $11 . Not bad. But no poppy seed bun. Other than that it's authentic. Stand up eating inside or tables outside....,2025-01-23 10:11:50,tzaAzu4J9QHc5BOwsd62wQ,Tony R.,3 stars,0.4794104993343353,neutral,0.2876462996006012,107.53427181015046,0.9851535599198423,0.8,0.8925767799599211
1240,ZTdXY7KDRbNdq0W20Q8kYQ,ftt4Rtd_AJ0iBTAdmYgSXQ,5,This is the best pizza in the Chicagoland area. I used to live right down the street and grew up eating it. Now I live in the suburbs and will make the 45...,2025-01-19 22:50:41,J18vb37JoYybkUQ9xcKU0w,Beauregard B.,5 stars,0.9279162883758545,positive,0.9279162883758545,111.0072926434838,0.9846740663143967,0.8,0.8923370331571984
1241,ZTdXY7KDRbNdq0W20Q8kYQ,7Io40T2HomUo8NgsoAFXCg,5,Pizza is made right in front of you and you feel the heat as you come through the door. BYOB for the patio if you prefer to dine out. I'm in walking...,2024-08-16 12:17:38,6GMi69BMMEf23Mi0x51xdw,Joey K.,4 stars,0.39208725094795227,positive,0.3136698007583618,267.44691069903934,0.9630756365623917,0.8,0.8815378182811959
1242,ZTdXY7KDRbNdq0W20Q8kYQ,SOTWMLBWdxjV3PD463w1WA,5,"This is old school pizza - absolutely top drawer!!! The service is very welcoming, and the cook never disappoints. My family from Texas said this pizza...",2024-08-15 15:46:31,qNzWjmnEFCsj-J3Wae9r5g,Eva S.,5 stars,0.9450758695602417,positive,0.9450758695602417,268.301852828669,0.962957601196681,0.8,0.8814788005983405
1243,XkonFG-qcO55I2twpL9X6w,I2GItkjqshDBQIdxOosoiQ,5,"Gyro Grill is fantastic! The service is friendly and fast, the chicken is high quality, and the flavors are always fresh. Definitely a go-to spot!",2025-03-09 17:04:12,oJ1LHIDZ0u7Cqkoo3yzfCQ,Alexus L.,5 stars,0.8963139057159424,positive,0.8963139057159424,62.24790606940972,0.9914059044431308,0.8,0.8957029522215654
1244,XkonFG-qcO55I2twpL9X6w,bYUGCrg8GI8ITGOUytLOFw,2,Ordered a chicken tenders basket and it's $12 which would be fine if the chicken was real. Charging that for compressed ground chicken is insane. Selling...,2025-03-27 14:01:55,JQj9dibjfIo4cFvbxn_0_g,Shannon C.,1 star,0.7365872859954834,negative,0.1473174571990967,44.374491717557866,0.9938735509965113,0.2,0.5969367754982556
1245,XkonFG-qcO55I2twpL9X6w,Xza8H8lzf3dYg6CtxgtKVQ,3,What in the world happened. This was the spot before! Did you guys change your Gyro meat. Yes still clean and great service but Gyro was awful. Please fix this.,2025-04-24 18:16:41,TI94k6MtYkIhx8Bli-tK6Q,Jay V.,1 star,0.4447394013404846,negative,0.08894788026809693,16.197570421261574,0.9977637244884314,0.4,0.6988818622442157
1246,kGZHjv8L7sHcJ0tvvxfpYA,uMYLRFnsDeimCl9t3pF05A,5,Place looks great. Tough to find a place that does rueben sandwiches on black rye. It was phenomenal. Service was on point. Definitely going back.,2025-03-22 14:37:22,VGn5usxQasHaOCD01Zxfag,Ray M.,5 stars,0.29364126920700073,positive,0.29364126920700073,49.34987366200232,0.9931866378043664,0.8,0.8965933189021833
1247,kGZHjv8L7sHcJ0tvvxfpYA,MZlNuKl4UEIUZ_5Vl0TW-w,3,"First time here. Came into place an order to go, even though there were plenty of seats available, and they didn't seem too busy. We ordered wonder burgers,...",2024-12-02 01:58:00,I9dHc_v5Bo1dj7TBTO151A,Rachel A.,4 stars,0.26305344700813293,positive,0.21044275760650635,159.87721162496527,0.9779269678157743,0.4,0.6889634839078871
1248,kGZHjv8L7sHcJ0tvvxfpYA,IicjyDf2KUaA6yPRhLfmiA,1,"TERRIBLE SERVICE! I recently moved into the area and I was looking for a new bar to frequent. I ordered a drink and it make me feel sick, I asked for...",2024-09-05 18:30:15,QQZ9nHNj-JkwVacfqEYtMA,Eva R.,1 star,0.906431257724762,negative,0.1812862515449524,247.18814912496526,0.9658726098876836,0.0,0.4829363049438418
1249,U7Tpurr_1JOD5PWBchvJ5w,DdflYofLRFFFqFyTKcRKdQ,5,What a surprising treat. I had Court on a Wednesday at the Lake County Government Center in Crown Point and there the food truck was. We were able to order...,2019-04-10 21:47:40,0j2x1C5B9I-SEKGykVX5Vw,Emily W.,5 stars,0.6945014595985413,positive,0.6945014595985413,2222.0510542175575,0.6932182896097123,0.8,0.7466091448048562
1250,U7Tpurr_1JOD5PWBchvJ5w,ZIxk7nFU-mXHREM8W9pJxw,5,"The food is delicious 
The service workers are very curious, professional, and friendly.",2023-09-27 06:27:43,Y9yvEZDy9EWYnqlHUEL7Gw,Sue G.,4 stars,0.5046463012695312,positive,0.403717041015625,591.6899083842246,0.9183098688168068,0.8,0.8591549344084034
1251,U7Tpurr_1JOD5PWBchvJ5w,M3ReBkaVy6UESSRU4JtbOQ,5,"Empanadas are amazing!!!!  Last couple of times I visited the food truck they did not have their homemade hot sauce which broke my heart. because that, too,...",2024-01-11 04:52:05,IViaFgEXqs5LS8kYayeAUw,Carolyn M.,5 stars,0.7394278645515442,positive,0.7394278645515442,485.7563204212616,0.932935314636953,0.8,0.8664676573184765
1252,Ivw59B7y_hobqdvrzpGz6A,taeUgySU5XsGod_fLRxeZg,5,"Fat Tommy's has been closed since December 2023.  They will not be reopening  the brick & mortar, but they are still doing catering.",2025-04-16 15:41:26,MnJsdnvvqgC2Ywht8v25Tw,James W.,3 stars,0.3201768696308136,neutral,0.19210612177848815,24.30538292126157,0.9966443404033751,0.8,0.8983221702016876
1253,Ivw59B7y_hobqdvrzpGz6A,9qX436-ZBLh9dzBrO__hLw,1,"This place is closed down and nothing letting anyone know 
Thanks for wasting my time & gas",2025-03-25 15:37:41,zCUuh1oGpmvNDdgJNwZ5yw,Anthony N.,1 star,0.8417611718177795,negative,0.16835223436355592,46.30798708792824,0.9936066079775253,0.0,0.49680330398876266
1254,Ivw59B7y_hobqdvrzpGz6A,pNslc-B_OLbMGEZvo_y1oQ,5,Fat Tommy's on National Hot Dog day! No where else would do! The owner is one of the kindest people I've ever met and the workers are very friendly as well!...,2023-07-19 17:50:31,ZjgE1wtckEvio6ICaIgMBg,Nikki J.,5 stars,0.7160067558288574,positive,0.7160067558288574,661.2157417175579,0.908710965125631,0.8,0.8543554825628155
1255,nWn4VAReNEwwzcO2PNIJhw,oOmUyClRNycbYTzE7JufHg,2,"A 40-minute wait for overpriced, below-average pizza.  The two stars are because the server was attentive, but overall this place is a ""NO"".",2024-08-05 17:55:22,iIDpQOaXRX7fOF4QC8_LpQ,Kelli D.,2 stars,0.9835813045501709,negative,0.3934325218200684,278.21237366200234,0.961589330865386,0.2,0.580794665432693
1256,nWn4VAReNEwwzcO2PNIJhw,RaUX8VkCRRauiQE9w05YVQ,3,"This Beggars slipped a little from last time I was there. Smaller, not quite as good pizza portions, for higher prices..",2024-06-28 11:20:40,mx5x0n-e7-wVNk04o58Frg,Barbe Q.,3 stars,0.6213920712471008,neutral,0.37283524274826046,316.4864708842245,0.9563051169913659,0.4,0.6781525584956829
1257,nWn4VAReNEwwzcO2PNIJhw,K_3nUsRqXIqkz1odXWbgxg,1,"I placed an order for a family sausage and Cheese Pizza, 6 mozzarella sticks and 6 Wings. I knew the wait would be 25 minutes so I went into Jewel to shop....",2024-03-02 13:17:38,bfq-1rlSh_q6feQhFbVHiw,Jametta J.,1 star,0.24839650094509125,negative,0.049679300189018255,434.4052440323727,0.9400249676919828,0.0,0.4700124838459914
1258,A-CQ60Qy27FMz3kaMgTPMQ,MZE56-IaGKCKT53YJq7oAg,5,First time here! I had fruit Crepe with meat skillet everything turned out good. Servers were very nice.,2024-12-21 22:08:01,ZmkaddAzmikrRjru4NX9IA,Taylor H.,5 stars,0.5998666882514954,positive,0.5998666882514954,140.03692227311342,0.9806661658600526,0.8,0.8903330829300263
1259,A-CQ60Qy27FMz3kaMgTPMQ,5LT3Pyui-GQLtwCBEDqz4Q,1,"This is an establishment that prior to May 3 2025, I had thoroughly enjoyed.  The food is good, and the service was equally as sound.  However this...",2025-05-03 06:10:53,LxjhAb4usvEjgjRus1Ts1g,Sean B.,3 stars,0.4251022934913635,neutral,0.2550613760948181,7.701598199039352,0.9989366988378797,0.0,0.49946834941893986
1260,A-CQ60Qy27FMz3kaMgTPMQ,WwvAZTedp-CgpHfTSnioDA,1,"APRIL FOOL !!!

 

Today's experience at Waffle Pancake House had to be an April fools' joke because this cannot be the standard of service for any...",2025-04-01 11:54:33,lykO-hGcWu4hRmMBIq_pmw,De G.,1 star,0.6062891483306885,negative,0.1212578296661377,39.462940791631944,0.9945516515247889,0.0,0.49727582576239443
1261,sXMy7bv-q49vLVg7R2yCYQ,yqrzAMcJnZ1Cz_CJshgBpA,5,Been ordering Wise Guys Pizza for some time. The pizza is fantastic. From the cheese to the sauce to the crust. I like ordering the crust thin too. I like a...,2024-08-04 06:39:04,4T17PvPpqH4q8JlnP4qvLw,Johnny A.,5 stars,0.7032529711723328,positive,0.7032529711723328,279.6820264397801,0.961386427069818,0.8,0.880693213534909
1262,sXMy7bv-q49vLVg7R2yCYQ,yF2BjUyzFROwAYN2_coUBQ,2,"i ordered takeout and 2/3 of the order was wrong, despite the employee repeating correctly 2 sandwiches over the phone. And it was 20 minutes longer than...",2023-11-12 14:35:18,r_5vuWu94DTvQ4NL1XnlKA,Keith T.,1 star,0.7594431042671204,negative,0.15188862085342408,545.3513088471875,0.9247074872675982,0.2,0.5623537436337991
1263,sXMy7bv-q49vLVg7R2yCYQ,SGqmwKENCSFMH5NWXVfltQ,5,Good pizza and great friendly people I highly recommend this place $3 slices and very generous with their toppings and the fries are amazing!,2020-02-05 14:30:13,XGRK8w3XR7tTF3q5FSlYCQ,Emilio H.,5 stars,0.8731446266174316,positive,0.8731446266174316,1921.35483893978,0.7347331319693022,0.8,0.7673665659846511
1264,Xr_wkxlqZq_TThQ7RJrddA,yuY-feAsOscb942Jf2EOwA,4,"Good food, reasonable price, order in person. Owner has trouble with English-speaking.",2025-03-21 11:13:00,YqKtdXM4VAX5kEzzUrgJQg,John D.,4 stars,0.6512318253517151,positive,0.520985460281372,50.49179495829861,0.9930289814050033,0.6,0.7965144907025017
1265,Xr_wkxlqZq_TThQ7RJrddA,qtnmP8fwV_CPEUM6Lqa3bg,1,The food is trash!! The service is worse than the food!! Don't waste your time or money,2024-08-30 14:56:03,aKoHL5phU40mA2p4TIGRSw,Maurice B.,1 star,0.9243995547294617,negative,0.18487991094589235,253.33689912496527,0.9650236986809938,0.0,0.4825118493404969
1266,Xr_wkxlqZq_TThQ7RJrddA,eq9MiIPAwueMYoFkqt306Q,1,They are the most unprofessional people ever. I tried to place an order off of the menu they have posted on google. They lady got mad at me and started...,2024-08-30 11:56:15,BXQi7hBc2iUK60iq_eHnKg,Angela R.,1 star,0.9397789835929871,negative,0.1879557967185974,253.46176023607637,0.9650064600558258,0.0,0.4825032300279129
1267,PR8cNeZuESBeXXdWIQV1UQ,YSBZCZWLTFV8Bha9IOdAJA,4,"I live close to this McDonald but I prefer to go to a different McDonald's due to the lack of service and ignorance of the employees. BUT, yesterday Feb 7th...",2025-03-08 06:38:38,70GgK4lELVRD_cl51CcYmA,Michele S.,3 stars,0.34134235978126526,neutral,0.20480541586875914,63.68232736570602,0.9912078647905933,0.6,0.7956039323952966
1268,PR8cNeZuESBeXXdWIQV1UQ,Ehq0tbIBGP_aLq7zPbWfuw,5,"I love this McDonald's, my friends, and I come here every Friday. We all order burgers, and sometimes the burgers aren't always plain when we order then...",2025-01-31 13:13:08,VTexRh12Aux718Y4Dw8leg,Rainey S.,5 stars,0.8503427505493164,positive,0.8503427505493164,99.40836903237268,0.986275441592138,0.8,0.893137720796069
1269,PR8cNeZuESBeXXdWIQV1UQ,RGwF80LH67TvmIRYvGxBSQ,5,"99% of the time they are spot on. Good service, order correct and salted fries. Not sure why people are hating on this location but they are crazy. And the...",2024-07-29 10:44:34,3jyWU4B2N8J29LRdBiQRSA,Eric H.,5 stars,0.46687009930610657,positive,0.46687009930610657,285.51154032866896,0.9605815903680767,0.8,0.8802907951840384
1270,ePUsmFoSDmaCPLWKauO-7w,9RHgKl0TVH1xlm_1oNvgjA,1,Worst place. My online order wouldn't go through. Called them and they didn't even offer to send my food. I will never go to this business again.,2025-01-24 12:58:05,HtVzXw_EmHGRORbfA9qXOw,Dan M.,1 star,0.9276973605155945,negative,0.1855394721031189,106.41882042126157,0.9853075618201547,0.0,0.49265378091007733
1271,ePUsmFoSDmaCPLWKauO-7w,u9C0eDf1CdLdgWovb8CIHQ,5,great tacos and friendly staff. my families favorite taco joint. We order from there all the time and everything is great,2025-02-20 19:09:55,3KDtrNjtVCSBf1GaKgNOmQ,Emma M.,5 stars,0.9222255349159241,positive,0.9222255349159241,79.16060282866898,0.9890708968701636,0.8,0.8945354484350818
1272,ePUsmFoSDmaCPLWKauO-7w,lKNgFB3H7hR2mIk2pXVr0g,1,Service was extremely poor. The lady that took my order made the wrong order. I ordered 2 taco salads. When I walked in she confirmed I ordered 2 taco...,2024-12-21 12:34:58,k9iquQZfndmSFPvGJcKBmQ,Raphael M.,1 star,0.8122861385345459,negative,0.16245722770690918,140.4348736620023,0.9806112237346213,0.0,0.49030561186731064
1273,PY0iuNEevX1P4dFAGanbyg,r_qn3wc9q7mjTWZLqJYPyA,5,"Great customer service and the even better food. A bit pricey, but you do get a good amount of fish for the price (enough for three people.) There's no...",2025-04-30 17:27:31,esyUwVLeaTf2mn1b1nRFLA,Nizel A.,4 stars,0.6896305680274963,positive,0.5517044544219971,10.231713939780093,0.9985873849762759,0.8,0.899293692488138
1274,PY0iuNEevX1P4dFAGanbyg,0PD-H16c4yFzlGNvnVqXsQ,5,"Customer service,waiting time excellent. Food not heavy batter. Clean atmosphere. I will be back",2025-04-18 14:00:08,CITTfpOBUuJRBb2L7URr3w,Philomena M.,5 stars,0.4349563419818878,positive,0.4349563419818878,22.375730143483796,0.9969107529047901,0.8,0.898455376452395
1275,PY0iuNEevX1P4dFAGanbyg,3WQcKnDSZGtVT957hyP5pg,1,"On Saturday, October 9, 2024 at 10:05 pm the door was locked but the lights were on.
I called and was told,""Yes we're open,  I must of forgot to unlock the...",2024-11-10 14:53:52,wDcI8WFZTRxC2ZSGqr0sMQ,Linda G.,1 star,0.6052399277687073,negative,0.12104798555374147,181.338415328669,0.9749639824393762,0.0,0.4874819912196881
1276,_YSx4nbwQ69_sF-RXjSTjw,CkrB2tF8cvL0LHsKqsFQKQ,1,Waited 1  1/2 hours for a $69.00 delivery.  When placed order was told 1 hour!  Girl on phone was very when rude when I called back a third time to cancel...,2024-12-22 17:21:36,WrHGTAdhM4d9DpQ_SFLRXg,Dawn I.,1 star,0.6932902336120605,negative,0.1386580467224121,139.2358227360764,0.9807767675879916,0.0,0.4903883837939958
1277,_YSx4nbwQ69_sF-RXjSTjw,FGikb10Z02G-rGVJJPnmUA,5,"Quality service, incredible pizza 

Owner is a huge UFC fan, every time I stop in to grab my order we get lost in conversations talking about the fights....",2023-10-22 14:33:37,BbIbn3VuDbPoVpoWMChbgw,Mike D.,5 stars,0.8016330599784851,positive,0.8016330599784851,566.3524778286691,0.9218080153908806,0.8,0.8609040076954404
1278,_YSx4nbwQ69_sF-RXjSTjw,MNGzEfXNS22aSQe3LG_gAg,5,"Came by for a slice while I was working for another pizza place about a month ago.  While I could get a free slice where I work, I could get a free pizza, I...",2023-12-04 18:44:17,NCv26oU4QkgNpuTk1rFsiA,Kev I.,2 stars,0.2749333083629608,negative,0.10997332334518434,523.1784037545949,0.9277687318486875,0.8,0.8638843659243438
1279,2dDZfTEhdwOSIQ5gdoUwCA,2oGLcObr5jOn7cpNHtIm0Q,4,Stopped by to try out the pickle glaze. Place is small and quaint. The staff is friendly. One major problem is they either need a better ventilation system...,2025-04-12 08:19:34,esyUwVLeaTf2mn1b1nRFLA,Nizel A.,3 stars,0.46764272451400757,neutral,0.28058563470840453,28.612234773113425,0.9960497260829702,0.6,0.798024863041485
1280,2dDZfTEhdwOSIQ5gdoUwCA,wGK1sw3dMWS3fijNl0nv5A,2,"This Popeyes is the most slowest Popeyes, the rudest and I I've been there at least three times and each time that service was horrible. I will not come...",2025-04-25 22:25:20,tJKwf0nEN0qKVvFUn9Acjg,Kat T.,1 star,0.9404478073120117,negative,0.18808956146240235,15.024896810150464,0.9979256266263069,0.2,0.5989628133131535
1281,2dDZfTEhdwOSIQ5gdoUwCA,tqZqaNc7ARdq34y55o-C4w,1,"I ordered a 4 piece meal no drink and was told two sides come with 4 piece so I asked for mashed, Mac n cheese and extra side of Cole slaw.  Also added...",2024-11-26 10:52:21,pExsvVdXxIuDYNsIUNDWHA,W T.,1 star,0.5410165190696716,negative,0.10820330381393434,165.50613523607637,0.977149825090005,0.0,0.4885749125450025
1282,2X6mPFk21p14S_t2K-6pNw,pN88oLEh44ezgOvNRaDTDg,3,"Their establishment is like a lottery. They will forget to put things in the bag, and forget to do things like take certain toppings off a burger. But if...",2024-06-29 18:49:06,VuXGtRgfn3r3gCXjWp6Wcw,William M.,3 stars,0.3788355886936188,neutral,0.22730135321617126,315.1750588471875,0.9564861736898539,0.4,0.678243086844927
1283,2X6mPFk21p14S_t2K-6pNw,rfukOf_FP4fcpAypkNpSQQ,4,"I decided to stop by here as the new Italian royal crispy chicken sandwich piqued my interest. Here are my thoughts.

Italian Royal Crispy Chicken...",2022-11-19 23:58:41,esyUwVLeaTf2mn1b1nRFLA,Nizel A.,2 stars,0.28403353691101074,negative,0.1136134147644043,902.9600704212614,0.8753351619477022,0.6,0.7376675809738511
1284,2X6mPFk21p14S_t2K-6pNw,KY7Ua1LkRB5x00xRY8X2aQ,5,I'm not sure what the guys name was that was working ... but he deserves a RAISEEEEE! This bacon king is the best burger i've ever had. And he was so nice!...,2023-09-04 21:46:44,dc7FnkjbvhAVPY4xzJ_GxQ,Savannah L.,5 stars,0.8150415420532227,positive,0.8150415420532227,614.0517023657061,0.9152225457816258,0.8,0.857611272890813
1285,d4ani7kvnc2l-dxSP6PWIw,BA9bnXhSkEF30-qUUTyn1w,1,"Placed an order off website, 3 days before I needed them. And was very disappointed that 4 out of my dozen were not available. They were the more expensive...",2025-01-22 08:10:23,ne10OPa51q5YL5dWFF2oDg,Colleen H.,1 star,0.5527946352958679,negative,0.11055892705917358,108.61861208792823,0.9850038532943216,0.0,0.4925019266471608
1286,d4ani7kvnc2l-dxSP6PWIw,YY8Kb2Z9bytoJ8blSq5jiQ,5,"Great specialty donut shop! Nice, clean and friendly feel when you come into the door. The display case was so inviting. Maddi was so pleasant and sweet to...",2024-01-22 06:50:34,VJ9ib_Wk3epIgc64618mFg,Tinisha B.,5 stars,0.8409067392349243,positive,0.8409067392349243,474.67404032866904,0.9344653608685086,0.8,0.8672326804342543
1287,d4ani7kvnc2l-dxSP6PWIw,RQNk5HrcytkeYuTiOer4oQ,5,Been wanting to visit this spot for a while and finally made it. Why didn't I get there earlier? Good coffee and great donuts. We got there mid morning and...,2023-11-10 05:06:10,iSXrdegmzzGnRAzUU2BYfg,Rebecca H.,5 stars,0.5608376264572144,positive,0.5608376264572144,547.746540328669,0.9243767958510914,0.8,0.8621883979255458
1288,lJtMZcTHdR2fOLWlPvrIfA,Ge1-N_bDQm8wl24s_dyzbg,2,"Formerly known as Erik the Red, McDuffy's, etc.

This place is dirty and depressing. They play up the Irish theme because of the neighborhood. It works....",2019-02-21 10:27:39,tG8jt8ZB9LalIRZ2ZtlVvw,Dr. Albert B.,4 stars,0.3460981547832489,positive,0.2768785238265991,2270.523288013854,0.6865260964837978,0.2,0.4432630482418989
1289,lJtMZcTHdR2fOLWlPvrIfA,HrHoNV0f9JEuUlaXBV8PIg,1,This place has a foul smell mold puke type. If they actually gave a crap they would professionally deep clean this place 3 times a week.,2023-01-22 19:24:49,eFGFtMp3130IB3z1bOI1HA,Jonathan K.,1 star,0.653190553188324,negative,0.1306381106376648,839.1502556064466,0.8841448983808148,0.0,0.4420724491904074
1290,lJtMZcTHdR2fOLWlPvrIfA,7dTCKAXhCqefgI87JI4QSw,5,"I've been here a few times for a number of different things and have had a great experience every time. 

There can occasionally be some college students...",2014-02-23 20:50:59,ZKWMPbP8qfW24C5Vgzatsg,Anthony U.,4 stars,0.4544970691204071,positive,0.3635976552963257,4094.090417643484,0.434760034683621,0.8,0.6173800173418105
1291,iErbA5JrsKWRkyQYX8xLDQ,BGTnKsQ7SQMUVAHtOgBvOQ,1,Order online and receive my coffee as if it came out of a week old coffee pot!!! The coffee I received definitely was old as hell and will be calling...,2024-05-11 02:37:44,4qFpH_iq7bHHugus11BaaA,Latisha B.,1 star,0.557236909866333,negative,0.1114473819732666,364.8496190323727,0.9496279844922783,0.0,0.4748139922461391
1292,iErbA5JrsKWRkyQYX8xLDQ,I2GhjvwtPJ-Msf1a3u7tNA,5,"Fast, polite, and Abby had some bomb @$$ nails ‍love themmmmmmmmmmmmmmmmmmm mmmmmmmmmmmm",2022-12-11 10:39:45,0_Vn8ijiM3Ra3jm8baDFbg,Vanity W.,5 stars,0.5774281620979309,positive,0.5774281620979309,881.5148852360762,0.878295935768925,0.8,0.8391479678844624
1293,iErbA5JrsKWRkyQYX8xLDQ,xZL5wBODmEi13_Ux81cXxQ,5,I want to give a shout out the the employees at Dunkin!  Especially the drive thru girl.  They are always so cherry and nice SO early in the morning.  I...,2021-08-11 06:11:13,70GgK4lELVRD_cl51CcYmA,Michele S.,5 stars,0.41356977820396423,positive,0.41356977820396423,1368.7013667175577,0.8110337989317747,0.8,0.8055168994658874
1294,yn0MQ9uiDk0xmUYHYEL-tg,SAp2nwG2sf6TVb6JEBDviA,1,I paid for 13 songs to be played just for management to turn Touchtunes box off. Very sad and a waste of money & time.,2025-03-29 23:06:00,6EhGgVVSmUipIA9lMFGESw,Deziree J.,1 star,0.8607103824615479,negative,0.1721420764923096,41.99665606940972,0.9942018407024482,0.0,0.4971009203512241
1295,yn0MQ9uiDk0xmUYHYEL-tg,BZlKTWIfYGLralinbV_BUQ,1,"Bartender was great, management was not accommodating. Hoping we run into her in another establishment, because it definitely will not be that one!",2025-03-29 23:24:45,bvKEtYsHssfjBhqAn4s97g,Raul N.,2 stars,0.4939785301685333,negative,0.19759141206741335,41.98363523607639,0.9942036383900006,0.0,0.4971018191950003
1296,yn0MQ9uiDk0xmUYHYEL-tg,Y9iWrJMvN2mjkZmQ7ExgyQ,1,DO NOT GO HERE! My friend was physically assaulted here for no reason. Bartender lied and said cameras weren't working once cops arrived and proceeded to...,2024-12-06 12:20:32,l770zOj6-NuLT5Cy4oDKjQ,Kim R.,1 star,0.9336063265800476,negative,0.18672126531600952,155.44489681015045,0.9785389038544609,0.0,0.4892694519272304
1297,tStBbusptUPxoq9ZGqLITg,2Ld9CrPOzrITwyTjrRvISg,5,I recently completed a four-month shamanic transformational deep dive with Juan. I have also previously had rounds of deep shamanic transformational...,2022-10-12 21:53:53,MusT1Ow47tB0M5hHSzylUw,Lutfi A.,4 stars,0.30696630477905273,positive,0.2455730438232422,941.0467370879281,0.8700768251867681,0.8,0.8350384125933841
1298,tStBbusptUPxoq9ZGqLITg,6sxS6vvGU80jynSjE8R1pw,5,"Hi, I am Lupe, I did a 3-month shamanic transformational deep dive with Juan. 

The most amazing part about the sessions was having a safe space to talk and...",2022-07-20 07:56:13,YlaxblNqlh4tHhrD-JH_Bw,Loop H.,2 stars,0.2353212535381317,negative,0.0941285014152527,1025.6284500508912,0.8583992705593586,0.8,0.8291996352796793
1299,tStBbusptUPxoq9ZGqLITg,v30MdkLYDLRma79RX1OSlg,5,"Working with Juan was such a great experience!  I recommend him highly.  Juan is trustworthy, gifted, knowledgable, supportive, and offers a genuinely...",2023-05-22 13:09:01,ka8XYcRE048UDtRT2CtzXQ,Tyler M.,5 stars,0.8903977274894714,positive,0.8903977274894714,719.411227828669,0.9006763564102847,0.8,0.8503381782051423
1300,9mHU0tpr5gTkVGGI_euc6g,2R3hWhJhDzXr-g_oyhLDrg,1,"Wish we could give 0 stars. They are absolutely horrible. Have been trying to have our second delivery since November 18th, was ""rescheduled because we...",2024-12-27 09:44:00,QlKGPnN4dc8EdVUYf1Qrfg,Dayna M.,1 star,0.9819818139076233,negative,0.19639636278152467,134.55360051385415,0.9814232064441261,0.0,0.49071160322206303
1301,9mHU0tpr5gTkVGGI_euc6g,nGyzfV-7JUP9q9TldQrkyA,1,They suck! I have been a customer for a long time and now all of sudden they drop the ball in delivering my water! I was suppose to get water today and I...,2023-11-21 08:04:04,T84POzPXote3PB_LcHPRNA,April W.,1 star,0.8153862953186035,negative,0.16307725906372073,536.6229986620024,0.9259125387547572,0.0,0.4629562693773786
1302,9mHU0tpr5gTkVGGI_euc6g,2aVOwd93GEKPMZYJndnxfQ,1,"Had gone seriously down hill since being  bought. Deliveries are horrible, automatic phone system, doesn't work,
Customer service is out of country.",2023-07-19 06:33:25,RfwPdgC0dcZkisvfry24EQ,Harry S.,1 star,0.887250542640686,negative,0.17745010852813722,661.6859500508913,0.9086460470327429,0.0,0.45432302351637144
1303,oOwlY6DuAGK_G4J91vVkhw,UbaHWOwqZQZJe8Tdop4lcw,5,A family oriented country club. A place to socialize with other neigborhood families.,2023-09-19 12:43:48,mNKB1u-P4JUkOAbiQh9y9g,Scott P.,4 stars,0.5582869648933411,positive,0.4466295719146729,599.4287394027431,0.917241427202121,0.8,0.8586207136010605
1304,oOwlY6DuAGK_G4J91vVkhw,NS3ehoxXKy6Zn8As06ZMnA,5,"We have been members for over three years and absolutely love it. The family friendly events, the pools, the food and the staff are all wonderful. Highly...",2021-06-16 07:29:32,xSlB-rvnyqvjENSJJe_0Qw,Amanda K.,5 stars,0.9595826268196106,positive,0.9595826268196106,1424.6469801434837,0.8033098130480737,0.8,0.8016549065240368
1305,oOwlY6DuAGK_G4J91vVkhw,VnzXQT4-Yx2CuOIh7slqDQ,4,"I come here every year with my family for the Christmas holiday, where my great-nieces and great-nephews meet with Santa. It's a wonderful tradition that...",2018-12-11 10:12:06,NUXOeVL6BG3R-1RlTewoKw,Simone T.,5 stars,0.6964869499206543,positive,0.6964869499206543,2342.5340866249653,0.6765841125124771,0.6,0.6382920562562385
1306,sJBBguhRrIbSNbI1vCU85A,wLBtW_OKA5twgBAV2Ch6cQ,1,"I tried just to get a simple price check to see if I can rent the band... they never answered my call and just texted me asking what do I want 
I thought it...",2023-06-09 04:45:52,0CeDPGyIs3YGEAR9bKUIXA,Paige R.,1 star,0.5248547196388245,negative,0.1049709439277649,701.7606375508913,0.9031132393363259,0.0,0.45155661966816296
