restaurant_id,review_id,rating,text,time_created,user_id,user_name,bert_sentiment,bert_score,mapped_sentiment,weighted_score,days_since_review,recency_score,normalized_rating,prediction,topic_id,topic_label
IYfQG4E4Rwnsh59P9xuOIQ,fKBOW649bC6VxyqTsznxyQ,4,"Definitely, a hidden gem in the South Chicago Area very clean and friendly place.  Only one thing, sometime short of staff.
 The chicken vesuvio is the...",2018-07-15 05:39:13,Ny_I1GSPgeFzPcFuAw8eiw,Paula R.,4 stars,0.6622404456138611,positive,0.6280378970071757,2490.739448572257,0.6560757940143515,0.6,1,2,Pizza Quality & Hidden Gems
IYfQG4E4Rwnsh59P9xuOIQ,0J1JVyGhHovXCH4Ptv_aOw,4,I had the turkey club and cream of chicken soup! Pretty good find right in my neighborhood! I'll be back.,2017-09-01 10:24:49,ezgNINE2wH_gZ4ia5-UmgQ,Christina D.,5 stars,0.4633143246173858,positive,0.606165725326248,2807.541115238924,0.612331450652496,0.6,1,18,Parking & Party Cake Celebrations
IYfQG4E4Rwnsh59P9xuOIQ,lBNQvW5p-hQxFGnvuxG7vg,4,I live in South Chicago and Roma's has been around for a long time. We recently went and had a good experience. I had the fettuccini Alfredo and the portion...,2015-11-29 12:12:51,Ju_77xq_1zacPCMfp0pYLQ,Steph N.,5 stars,0.5119156241416931,positive,0.5618468508464863,3449.466092090776,0.5236937016929727,0.6,1,30,Place Visits & Music/Cocktail Bars
pJNDoUQJt7gkpvjUu25m5w,a1IcavGBiVBeiPTmyW39iw,1,The philly cheese steaks aren't good! The wings barely have meat in them and the fries are wack!,2019-10-21 16:44:42,iYxjNl4AzSqlVo8d2JD_zw,Jazzy J.,2 stars,0.4770294725894928,negative,0.3600355933156477,2027.2773073685537,0.7200711866312954,0.0,-1,24,Order Accuracy & Wing/Salad Takeout
pJNDoUQJt7gkpvjUu25m5w,43Ht9HhC67dwLYKyNpes3A,4,Decided to try them out for the first time last night. We had ordered the garlic pepper wings that were absolutely delicious and flavorful and you have a...,2019-11-15 08:27:45,LzMiCDZWHYDAdbVgq996xQ,Layla L.,2 stars,0.2360682785511016,negative,0.6617377816914729,2002.62241153522,0.7234755633829459,0.6,-1,23,Food & Service Experience Highlights
pJNDoUQJt7gkpvjUu25m5w,r2mTLsRv9q5ZT5ygtAGwsQ,5,Love the wings here. They aren't the biggest but they are definitely flavorful. My favorite right now is the honey lemon pepper.,2019-09-30 09:29:40,t4qKPe9t6m-mt8aH_4xz-g,Kelli G.,5 stars,0.5663967132568359,positive,0.7585648834704921,2048.579413850035,0.7171297669409843,0.8,1,24,Order Accuracy & Wing/Salad Takeout
VWy52d8R0qrBTn6llXpVCg,yAcTWxYhhTXwTxeWAcn2dQ,5,"I'm here at least twice a mont for crab boil, chicken or tenders . I Love this please",2024-10-20 19:13:28,GdFWpWYXYq2f5s_6BgzL6A,Toy M.,5 stars,0.8680558800697327,positive,0.8861108300015264,201.17399718336804,0.9722216600030528,0.8,1,30,Place Visits & Music/Cocktail Bars
VWy52d8R0qrBTn6llXpVCg,EgOy0htmhYnrMq4j103m_Q,5,"Hole in the wall spot with no seating, at least none when we visited in August, but the food was great! Very decently priced too. We got a seafood boil meal...",2023-10-30 18:10:09,lAwgqH8oGHKvikiedE2tjA,Rebecca E.,4 stars,0.4559513628482818,positive,0.8615293468366423,557.2179670907755,0.9230586936732846,0.8,1,26,Hole-in-the-Wall Gems & Date Night Spots
VWy52d8R0qrBTn6llXpVCg,PTRjYDLNrym8c32TeN16Ng,5,Best seafood by far! They have some of the best seasoned fish and shrimp combos. Just be patient for your food and it'll be worth the wait. It's always good...,2022-07-03 15:25:26,xidpOHTJQZbhW9UNGjP26w,Josue C.,5 stars,0.906950294971466,positive,0.8281058074728285,1041.3323536648495,0.8562116149456569,0.8,1,23,Food & Service Experience Highlights
5j5yHlHLO8xeFmH2CJmotA,7ESv870U_GA-t3IfJ1rsnQ,5,Carla is a fabulous chef. She cooked a wonderful Italian meal for my husband's 322nd birthday. Here's how it worked: I made arrangements with her via e-mail...,2010-01-20 07:48:39,uU2NamUrKhZzOctnrN3KRg,Nina W.,5 stars,0.8910483717918396,positive,0.514156377327994,5588.649564312998,0.2283127546559878,0.8,1,21,Dinner Reservations & Wait Staff
5j5yHlHLO8xeFmH2CJmotA,TGUnrJP5pza41mj3fMOUjA,5,I love Delighted Bellies! I've used Carla to make cupcakes for a few parties of mine and orders are always prompt and made to order. I also love that all...,2013-09-30 12:23:21,-ta8sTXoLG3YAWI3ayp5iQ,Angela M.,5 stars,0.8494281768798828,positive,0.6073052938996656,4239.458800424109,0.4146105877993311,0.8,1,24,Order Accuracy & Wing/Salad Takeout
5j5yHlHLO8xeFmH2CJmotA,7JE_Odd3smLlVngAnNTsxQ,5,"I knew I was way over my head when planning my sister's bachelorette party, not fun! But when it came to the food part I had no problem. Carla took care of...",2010-02-09 11:24:30,bjKzVhStm-b3LYiyjz6D_w,Margaret C.,3 stars,0.3489345908164978,neutral,0.5155475378785577,5568.499668479664,0.2310950757571153,0.8,0,18,Parking & Party Cake Celebrations
tq7ZhOVK0bFHnJdaOAmMCw,KKS3uvAAvlmFEP4XmkRrag,4,"omg. How come no one has reviewed this place?? I love, love, love their chinese food. It's my staple in chinese food restaurants. I mean, aside from all the...",2014-01-05 13:06:46,toBuer0bknkwgHnkoEnYgA,Jasmin C.,5 stars,0.5841045379638672,positive,0.5140043120313635,4142.428649961146,0.4280086240627272,0.6,1,19,Love & Donut Purchases
tq7ZhOVK0bFHnJdaOAmMCw,Wj2qz_g6ovask6VDt1X_6A,3,3 stars I'm being kind. I have gone to New Chop Suey for quite some time back to when they were at their old location. I don't know if there is new...,2011-04-23 12:10:49,3bc4VUbnPi78YDdYkwkcDw,Marcus S.,3 stars,0.9860302805900574,neutral,0.3457895337660121,5130.467504127812,0.2915790675320242,0.4,0,30,Place Visits & Music/Cocktail Bars
tq7ZhOVK0bFHnJdaOAmMCw,RlwoYcPitDeD9DfwKDyR8g,1,"I will never order from this place ever again! After waiting for my order for one hour and ten minutes, the order was wrong. When I called the restaurant to...",2016-10-09 17:11:39,QKc7lPFWM9RYK2eRb11mLg,Maria S.,1 star,0.8548310995101929,negative,0.2836089603317564,3134.258592090776,0.5672179206635128,0.0,-1,24,Order Accuracy & Wing/Salad Takeout
a0dCqpOuXcqa-CSjyjjYcg,RCw1_7y4b6y9LdO1vJzh5Q,1,"If I could give this place 0 stars I would. So my kids order delivery and the food comes, what do y'all know HAIR! How tasty I call and guess what they...",2018-01-09 15:40:18,ZTEFcocwGX9WCAf9pLltuA,Ebonee B.,1 star,0.93389892578125,negative,0.3151561268837831,2677.322029590776,0.6303122537675662,0.0,-1,30,Place Visits & Music/Cocktail Bars
a0dCqpOuXcqa-CSjyjjYcg,TAvx-s5C15FdO2HFj1T1eA,5,"I order from here all the time. Quick, cheap and easy. Just like my ex wife. And the food is usually pretty good.",2018-08-16 13:38:07,p6VyqmEvGqM38ukbQeqmKA,Jesus D.,5 stars,0.620610237121582,positive,0.7302701564432301,2458.4068791278128,0.6605403128864601,0.8,1,30,Place Visits & Music/Cocktail Bars
NlhF3DU_vrZZRFwNTe35bw,ia6ixqTTXXI8BpRW2VZ35A,5,"This is a great lounge with great vibes. The owners are very hospitable and friendly. They have a wide selection of cigars, a great ventilation system, and...",2023-09-25 16:58:28,GepLYWPajLq5XvoF-VMlAg,Joshua M.,5 stars,0.8019096255302429,positive,0.8591094895940017,592.267747183368,0.9182189791880034,0.8,1,25,Price Points & Bar Beverage Selection
NlhF3DU_vrZZRFwNTe35bw,nbw1Sc5Cv1afBv0wr80QpA,1,"My review is solely based on my interactions with the owner, Lori, who seems to be too busy to try to run this establishment and work a 9-5!  After all of...",2025-04-07 11:41:54,H1n1CIYymh9N43ij1pDoig,Pattycake C.,2 stars,0.3925822973251343,negative,0.4977570381895529,32.48758514633102,0.995514076379106,0.0,-1,8,Burger & Egg Sandwich Experiences
lqk0PlPRAulB2cAMgqj7Tg,9aO1tI97CluZP38vUk0Ljg,5,"Great service and variety of pastries, sandwiches, coffee, latte, mocha, cappuccino, etc. So hard to choose there is so much to pick from! Dulce's! It's a...",2019-10-26 13:47:40,aGvGrDunMPE9w1nzbmna4A,A J.,5 stars,0.7979412078857422,positive,0.7603723083929104,2022.4002471833685,0.7207446167858207,0.8,1,23,Food & Service Experience Highlights
lqk0PlPRAulB2cAMgqj7Tg,qqPHhZo5XeeOOuwnLnDR4Q,5,Great place to go too in the southside... the coffee and sandwiches are amazing. Dulce and her husband always greet you like if you were part of their family.,2019-12-14 12:05:07,WmGBUP4MHGCZdjWzE3GuFQ,Luis G.,5 stars,0.7659204602241516,positive,0.7637503802030868,1973.471462461146,0.7275007604061736,0.8,1,30,Place Visits & Music/Cocktail Bars
vbaCrV1JdI-p8jwh364IKw,fQE5bG51n_IiYeAD9Tacpw,5,Low key spot with a great atmosphere.... my go to hang out when I want a good drink with no drama! Grow folks fun!,2020-08-01 15:58:28,pm00nT3K80v2E4GqVLWIOQ,Ginger G.,4 stars,0.4556178450584411,positive,0.7797099427474881,1742.309413850035,0.759419885494976,0.8,1,7,Snacks & Bartender Service
2Hi090aRguvsYByo8DODFw,nMGsgcfkMyYvDmFl2kgK5w,1,"The owner IS SO RUDE!!  
SNAPPED OF on my Friend!  
We said NOTHING.
She was the one who COOKED our FOOD

Chicken has NO Taste.
My friend oder two chicken...",2025-02-06 11:27:45,YBvrqEB13uFaofhi-MjlIQ,Yvette S.,1 star,0.903550624847412,negative,0.4936139248052996,92.49741153521992,0.9872278496105992,0.0,-1,30,Place Visits & Music/Cocktail Bars
AEKocb4e_N9uUubv2egtMg,CXPUAykevJRQO7pAHFuSaQ,5,"The groceries are authentic African groceries, I ordered beans,tomatoe paste and garri. the meat pie was delicious.",2023-07-19 11:55:18,gIdaIAuxakJKWBgKa0CXgA,Adedayo A.,5 stars,0.6686582565307617,positive,0.8544001946873179,660.4782795907754,0.9088003893746356,0.8,1,14,Grocery Stores & Taco/Burrito Choices
vkSchwgljOg8v8opXo4nJw,vyah8KY3KlDMIZU2t2H3vQ,1,"I bought a bunch of pre-packaged meat from this company from a local store, each pound of ground beef labeled at 1 pounds.  When I got it home, they seemed...",2012-06-06 10:27:44,lqEMmCmYP0zyW0iiW-zTMQ,Aynur A.,1 star,0.3892937898635864,negative,0.1740912303761757,4720.539089775961,0.3481824607523515,0.0,-1,30,Place Visits & Music/Cocktail Bars
K3XaT_guw-QaTa7UuHwCBw,sQhnkyPqKfoaYJzCg8Lkhg,4,"This is basically a little neighborhood corner store/convenience mart. I don't, however, live in the neighborhood, so it's not convenient. I do, however,...",2018-01-26 13:21:48,4Wtc5XHxOdPbX5slUJkeLQ,Loretta P.,3 stars,0.4834349751472473,neutral,0.6163231764288264,2660.418210146331,0.6326463528576529,0.6,0,4,Neighborhood Coffee Shops & Cash Handling
d6detC-0mubH7jFPy-f-4g,OGGYWSEJSoRXi8MxzNBArA,4,"This little grocery store is a little dank, the selection isn't great.  Its basically a mini mart that smells greasy all the time.  I think most of its foot...",2010-03-10 19:16:01,htzxDWzRt4Xd7UGy4t0yAw,Casandra G.,3 stars,0.6965870261192322,neutral,0.4175723215735772,5539.172226350035,0.2351446431471545,0.6,0,14,Grocery Stores & Taco/Burrito Choices
YtEpsvKZsxiFRznRWX_w-A,HHcCohgU0AddwndeYuurPg,3,Nefertiti Gourmet Coffee Inc. is an  online distribution of Arabica Beans coffees. (Teas coming ) Our website is www.nefertitigourmetcoffee.com  All orders...,2016-10-10 15:43:46,RUtTp2suWu7n7aPYN6dXYQ,Virginia N.,5 stars,0.3606220781803131,positive,0.4836737873613428,3133.319622183368,0.5673475747226857,0.4,1,24,Order Accuracy & Wing/Salad Takeout
Vban0jsqj6jWvguGBrOTQA,QuO_r42bhHNCVC54rqYtyg,5,"Excellent burgers,no patties,real deal. Haven't tried there mexican food but l will on next visit.",2020-03-13 16:38:28,Yl-at5D9qCfaV_HHVOfqIQ,Patrick D.,5 stars,0.9055265784263612,positive,0.7699771383745533,1883.2816360722572,0.7399542767491065,0.8,1,30,Place Visits & Music/Cocktail Bars
kMUQJpbHZcceR09NFRZnBA,V-9EUv4obnEcy2bdXGNpzA,4,I've gone to this ice cream store every summer (and even once recently) to get my delicious HOME-MADE fixes! Try the yummy home-made liquid nut yogurt with...,2016-02-17 14:09:34,HyYwGd8GEOwqOIqFGiMfWg,Ivonne R.,5 stars,0.7261163592338562,positive,0.567375693428978,3369.385038850035,0.5347513868579561,0.6,1,15,Ice Cream & Brunch Spot Atmosphere
7ZH91EWl3_J4ouZuuT0VWw,OIpoxrszFVF-0jXmqGQLNw,5,"these cookies are incredible! I was at a friend's house and I tried one of these and I couldn't believe it, I have since ordered three different times and...",2025-02-19 15:45:20,DmGnTIBz9u_9LtDEDomZIA,Lou C.,5 stars,0.9462106823921204,positive,0.8945238021750257,79.31853422040508,0.9890476043500512,0.8,1,30,Place Visits & Music/Cocktail Bars
pVPyt3TugMd8FW5LGznkQQ,56DuTknFqsFPaxdIWZdkXQ,5,"Vix was our server and truly exceptional--patient, personable, and super knowledgeable. She made the whole experience that much better.

The edamame sounds...",2025-04-05 07:13:21,QLGVKErXcM_uNRRJaFGTIw,Bianca V.,5 stars,0.8574643731117249,positive,0.8976060814348318,34.67407820188657,0.9952121628696636,0.8,1,23,Food & Service Experience Highlights
pVPyt3TugMd8FW5LGznkQQ,pqqrqeP5GjL51tWW8Tn4gw,4,"Quick service! Lots of space for tables with small and fairly large parties and bar seats available as well. The service took a little bit when we sat, but...",2025-03-29 17:57:19,SwEO-UmLE_z2MSkWjz0EIA,Justine C.,4 stars,0.6882213950157166,positive,0.7971536722403005,41.2268791278125,0.9943073444806012,0.6,1,23,Food & Service Experience Highlights
pVPyt3TugMd8FW5LGznkQQ,pmPs8Y5A1V6vcEKe64p-0g,5,Omg! I'm stuffed! Great black bean burger w mushrooms. And amazing garlicky edamame... and nice margarita!  Thanks Kuma's for an amazing burger night out!!,2025-04-26 16:48:50,Wr3NpUbGLigLD2C050g9iA,Debra K.,5 stars,0.863902747631073,positive,0.8990835251340474,13.27443699818287,0.9981670502680948,0.8,1,22,Bakery Items & Daytime Treats
eUlykGltBGH0RC5lkwx2eg,o9GTy1QbGQglyY2o1ceqqg,5,"Great experience here at HBFC.

We made this a snack stop on the way from O'Hare to downtown Chicago to kill some time before hotel check-in.

No parking...",2025-04-20 10:30:39,6S4uxbPpb9pMk9bKMUVZng,Jason P.,5 stars,0.7043842673301697,positive,0.8986511496947243,19.53706431299769,0.9973022993894484,0.8,1,30,Place Visits & Music/Cocktail Bars
eUlykGltBGH0RC5lkwx2eg,pdmWY_1z2aVMKI5W33OuZA,4,"Ambiance - casual, relaxed, great for dates & families 
Service - order your food by the front counter or after you sit down, staff was super friendly, food...",2025-02-14 19:08:38,ZYxWYwiQwZzoKwEdckOgcA,Crystal Z.,5 stars,0.5058011412620544,positive,0.7941883464491335,84.17735366484953,0.988376692898267,0.6,1,23,Food & Service Experience Highlights
eUlykGltBGH0RC5lkwx2eg,fhHaF_u01Tdyn8XsoWaJlA,4,"Honestly, this was the highlight of my neighborhood visit to Avondale. Really welcoming place with nice windows and a Homey atmosphere. Quick service with...",2025-02-02 15:20:50,CaMm4xADInQN_RwvYflzag,Emily T.,5 stars,0.5986893177032471,positive,0.7933489376195746,96.33554810929398,0.9866978752391492,0.6,1,30,Place Visits & Music/Cocktail Bars
PTjBAjRMCxLKAob8Dt5SIA,90vsLTZYCoD-1CRN75Kv8w,5,My favorite bar Amazing atmosphere and great patron! Everyone is super friendl. Drinks and food are fantasti! The owners are super friendly as well! Love...,2025-03-16 10:48:53,0oeFyWNxVvvxG3TTfqLd7w,Krissi V.,5 stars,0.9664995074272156,positive,0.896235603493101,54.52440227596065,0.992471206986202,0.8,1,25,Price Points & Bar Beverage Selection
PTjBAjRMCxLKAob8Dt5SIA,dtkYBrqNjsFXcJEiD5OZbA,5,"Fantastic as always! This review is based on our visit on a Sunday night, but I've never walked out the door unhappy. 

Service was both warm and efficient....",2025-03-24 08:26:11,Ek6LdeZKpmGFLOr58LTc5w,Leah B.,5 stars,0.8140789866447449,positive,0.8967810864250823,46.62349949818287,0.9935621728501643,0.8,1,8,Burger & Egg Sandwich Experiences
PTjBAjRMCxLKAob8Dt5SIA,qdtuhAxFIPBXlETrffNaIg,5,"My friend and I went for the Christmas brunch.

Unfortunately there were no reservations left when we tried to book. But we were determined so we showed up...",2025-02-06 21:49:11,oQqIx0MaC86gT0BK3_h1JA,Amulya P.,4 stars,0.3581315577030182,positive,0.8936437193327091,92.06586060929398,0.9872874386654183,0.8,1,30,Place Visits & Music/Cocktail Bars
jlVvQOf4YE3ZO1gMFSAdww,lHloZ2pHH44JYOWbbcNk6g,5,"Delicious Italian food. Service was really good. They made it memorable for my wife's birthday with friends. It's made for intimate fine dining, but casual...",2025-03-01 08:21:47,bfzoZVdSm9txufOTwilsQw,Jon M.,4 stars,0.6282162070274353,positive,0.8951929420646347,69.62655505373843,0.9903858841292696,0.8,1,23,Food & Service Experience Highlights
jlVvQOf4YE3ZO1gMFSAdww,RtKsSmvarNDQo0oTJkPj3w,5,"Absolutely superb! 

We made a reservation for the last weekend of restaurant week and ended up having to call because traffic was so heavy coming from the...",2025-02-11 05:53:28,W3om_QqSHsCueskMhjiD_A,Kadee D.,5 stars,0.8985509872436523,positive,0.8939431005550369,87.7295527389236,0.9878862011100736,0.8,1,30,Place Visits & Music/Cocktail Bars
jlVvQOf4YE3ZO1gMFSAdww,wN1GgtLMVc3jnm_ubg64PA,4,"great deals for restaurant week!

and speaking from a veggie point of view -- really enjoyed their take on the eggplant parm. not your typically heavy and...",2025-02-06 09:27:54,mTN0fVzlHxL5dBFgUy7G1A,Leah C.,4 stars,0.4927214384078979,positive,0.7936081786151317,92.58064070188657,0.9872163572302632,0.6,1,14,Grocery Stores & Taco/Burrito Choices
uHWohH7MjFlG_HxBXFzBxA,yQwFyBKNX5P9M7-jybXhKg,5,"Take a deep breath and dive in...

You will first be greeted by fruits and veggies (both standard and Asian) as well as fish balls and fresh ramen...",2024-12-28 12:11:51,jo8mZP0PwWL_Hw6Q9fS7QQ,Nick S.,5 stars,0.4778518974781036,positive,0.8908544158633873,132.4667865352199,0.9817088317267746,0.8,1,9,Staff & Location Greetings
uHWohH7MjFlG_HxBXFzBxA,eoKvHF5scmAtCOA2T9aktA,4,"Inside restaurant (in the back of grocery section): If you like Cracker Barrel, this place will make you uncomfortable. No one will serve you. You will need...",2024-12-18 16:38:52,dUxY8EL2SKyaGpOhqtyvfA,Koa D.,1 star,0.4258974492549896,negative,0.7901768121097454,142.28135829447916,0.980353624219491,0.6,-1,30,Place Visits & Music/Cocktail Bars
uHWohH7MjFlG_HxBXFzBxA,icS0S-hvVhHXRT1nH2V76g,5,"I have been shopping at Joong Boo Market for years. They have a large variety of produce and meat/seafood. However, I recently have been stopping by for the...",2024-11-08 21:25:26,Y7j2dSyQmpvLmgxSxjXqIA,Bea A.,3 stars,0.358900785446167,neutral,0.8874289281955852,182.0823536648495,0.9748578563911702,0.8,0,16,Store Visits & Pizza Slice Management
5N4g9tt8RCuZf0Hte94Oxw,JJDyIycyjpGAvd8sOG53og,5,"I was absolutely blown away by the food! I did not have much expectation for Eastern European food, but even if I had this would have exceeded it. Service...",2025-04-07 16:02:25,Bo6gUiumJEuDC8LXH6nJeQ,Joshua W.,1 star,0.6993147134780884,negative,0.8977695286218316,32.30667079447917,0.9955390572436632,0.8,-1,23,Food & Service Experience Highlights
5N4g9tt8RCuZf0Hte94Oxw,Qc_7XZFuXZMXCOCUgdct0Q,5,Unbelievably good food.  Polish plate for one.  Top 3 polish meal I've ever had.  The kielbasa was a standout.,2025-04-30 13:22:23,IdCXiXdvz3N0wCR6_9N0aQ,Ron B.,5 stars,0.879256010055542,positive,0.8993497892509208,9.417805053738428,0.9986995785018415,0.8,1,23,Food & Service Experience Highlights
5N4g9tt8RCuZf0Hte94Oxw,3dFTULcY3H9IMR4wvsDCnA,5,"We had an amazing experience here.  The last time I dined at Staropolska was 10 years ago when I dined with my oldest son.  This time, I met my middle son...",2025-04-22 17:01:37,JNdv11k3iEt3p6sIE2rWew,Diana S.,5 stars,0.7423561811447144,positive,0.8988079756980595,17.265559683368053,0.9976159513961188,0.8,1,30,Place Visits & Music/Cocktail Bars
6jshyTJKUdcz0YTHyhi1ew,pjzMTCi66luiegd2agjuWA,5,Fun place basic  setup but the food is pretty good. Has some parking as well. Worth a try,2025-02-20 19:55:57,qqf9quSVwL8GeFWQ06OSnw,Nick S.,4 stars,0.6469546556472778,positive,0.8946048585360419,78.14449486855324,0.9892097170720836,0.8,1,30,Place Visits & Music/Cocktail Bars
6jshyTJKUdcz0YTHyhi1ew,Gh7PY4mlxpUvdzmjEhgq5w,1,"1st impression walking in definitely not welcoming .  The greeting I received was can I help you with literally a resting ""B"" face .   I looked at the...",2025-03-16 10:48:14,8F8sWkarOnET7gKUzpMZ0Q,Marie M.,1 star,0.4181891679763794,negative,0.496235572328949,54.52485366484953,0.992471144657898,0.0,-1,25,Price Points & Bar Beverage Selection
6jshyTJKUdcz0YTHyhi1ew,8Irf7O7p6HHi_EBrSTVFfw,5,"Great food and service with excellent ambiance.  Loved the Cuban decor and not-too-loud music. We had the fried yuca with a delicious garlicky sauce, the...",2025-05-04 10:59:21,i67KCB5CJNJAI1IoxtYdAw,Linda N.,5 stars,0.6631962060928345,positive,0.8996190938703098,5.51713375744213,0.9992381877406196,0.8,1,23,Food & Service Experience Highlights
KSW1lNUuM731EmD2H0FUOg,3Cj-cztqMzV278W_W1kvBQ,5,The Floral Department put together another wonderful bouquet which I gave my husband for our Anniversary. They always do an excellent job and are so modest...,2024-11-21 19:57:54,vaQfqkwviPmynmIEEg8eGw,Jerry C.,5 stars,0.8604004979133606,positive,0.8883222589987964,169.14314070188658,0.9766445179975928,0.8,1,9,Staff & Location Greetings
KSW1lNUuM731EmD2H0FUOg,czv3rrdRzfbwuH-MLxMsOQ,3,"Beside the normal issues of half empty shelves and high prices, my issue is with the check-out. Before I vent, let me say that I am a senior citizen and...",2025-04-20 20:37:11,l8k0yvKB6deZcpEA2Z9L1g,Kathy C.,3 stars,0.262057363986969,neutral,0.6986802298438819,19.115860609293986,0.9973604596877635,0.4,0,20,Menu Design & Music/Decor Ambience
KSW1lNUuM731EmD2H0FUOg,cOsaHSwgXalSB3cjrHQO8A,1,THIS IS ACTUALLY A ZERO STAR REVIEW BUT ITS MAKING ME LEAVE A STAR!! Cashier name JAE  would not help my elderly husband put in the phone number nor help...,2025-03-12 17:21:26,mrX6mQs8VcfATP22ogxPsQ,Michelle B.,1 star,0.9766205549240112,negative,0.4959782619126502,58.25179810929398,0.9919565238253004,0.0,-1,18,Parking & Party Cake Celebrations
zlvkbqkgYun3sqs02Sqyig,4XJXw0ROdCwb7ydvnaltpg,5,Went for lunch.  Realized this place has Jiajiang Mien (Peking Noodles with black bean sauce).  So hard to find but makes sense since the owners are Chimese...,2025-01-10 16:33:00,-GEaipWfRzgQNetMS07u_A,Sotto V.,3 stars,0.3248093128204345,neutral,0.8917644642364086,119.28543236855324,0.9835289284728173,0.8,0,16,Store Visits & Pizza Slice Management
zlvkbqkgYun3sqs02Sqyig,rhIZ5uDMx1Z7sJi8qDdvDg,5,"A damp December night, looking for some cheer, and found it in the drinks, food and staff at House of Wah Sun. While no one would mistake the drinks for...",2024-12-27 20:35:49,zw6o87WZ9eNU6RbxWk9jrQ,annette d.,2 stars,0.3372642993927002,negative,0.890809537886442,133.11680968336807,0.981619075772884,0.8,-1,5,Drinks & Sushi Rolls Weekend Brunch
zlvkbqkgYun3sqs02Sqyig,sIvFBTQnybsQE7UD7KRflQ,1,We arrived at the restaurant 45 minutes before they closed. They warned us they closed at 9pm. We promised to eat fast and not hold them up from closing. We...,2024-12-18 17:15:23,y2dzZKcjBoquEt-SsirCnA,Omar Z.,1 star,0.6962841153144836,negative,0.4901785628958194,142.2559994981829,0.9803571257916388,0.0,-1,0,Restaurant Logistics & Family-Owned Operations
lgdxwmfYeHFd-BVhZnTGfQ,UwgS6eEHOiKTboRRmU_6Og,5,"Eden is one of those rare gems that you almost don't believe still exist. Tucked away in a spot where you wouldn't expect to find a restaurant, it feels...",2025-04-13 18:13:56,62ukvimVFpJBnqPBzaKUIw,Jack W.,5 stars,0.5529255867004395,positive,0.8981900776650364,26.21533977596065,0.996380155330073,0.8,1,1,Group Visits & Cookie Desserts
lgdxwmfYeHFd-BVhZnTGfQ,ksa7QkpFFaHWEeOVaiz7lA,4,"Big space inside with lots of table option. I went for the breakfast around the time it opens. Make reservation online for the weekend.

Service was good....",2025-02-25 09:02:11,U7FSveEHINmMPPtpPelVHg,Rupali K.,4 stars,0.5504540205001831,positive,0.7949187167055636,73.59849949818286,0.9898374334111272,0.6,1,30,Place Visits & Music/Cocktail Bars
lgdxwmfYeHFd-BVhZnTGfQ,rmFRNJZlH76IiMJQ6NikZA,4,"We came for restaurant week dinner. They have a $45 and $60 option, with the difference being a pasta course in the latter. I appreciated that they had 2...",2025-02-15 22:26:43,dkQh1i0EIAAv-SIM4zWACw,Michelle F.,3 stars,0.4148474931716919,neutral,0.7942668841074089,83.03979579447916,0.9885337682148178,0.6,0,30,Place Visits & Music/Cocktail Bars
vEzJt2Ouq0KZcTNLk-KBgw,iSvyJXhNO9InOnw4HvkeWQ,5,"Small Bar is, without a doubt, one of the best hole-in-the-wall spots. We ended our night here almost everyday during our last trip to Chicago.

It's a...",2025-03-30 08:39:10,_wzRwCxV56ZRLW5sH-GGog,Matthieu L.,5 stars,0.7159845232963562,positive,0.897195952405504,40.61448329447917,0.9943919048110078,0.8,1,26,Hole-in-the-Wall Gems & Date Night Spots
vEzJt2Ouq0KZcTNLk-KBgw,6jKqqhaVGI-i7NWMYR7cZg,4,"Small Bar is a corner bar at the obscure corner of Albany and Wellington. Despite its random residential location, this joint was loud and crowded by the...",2025-03-14 07:00:21,OlhH_-yyVWU6jj8H2TMSiQ,Bill M.,2 stars,0.3434171080589294,negative,0.7960865653314257,56.68310597966435,0.9921731306628516,0.6,-1,16,Store Visits & Pizza Slice Management
vEzJt2Ouq0KZcTNLk-KBgw,IKFmRye13mv4QBHjwRwydg,5,"Killer burgers, the bun was meh (too soft). 

Super fun ambience. Definitely a fun place to chill. Super loud but bangin playlist. 

Great spot to catch up...",2025-02-24 08:44:56,zKF653b3MrIBUbN2X5O7bg,Tia W.,4 stars,0.598712146282196,positive,0.8948488490741722,74.61047866484954,0.9896976981483444,0.8,1,30,Place Visits & Music/Cocktail Bars
Gt2qoaTwGAy1DG5x1cZSBA,CbXST-3wOppkrDZaE-i-aQ,5,We love going to Olive Garden. They're super kid friendly and all the food is standard across their locations. We love their breadsticks and soups. My go to...,2025-03-30 13:16:03,YK49b7F2xzLjS9TruaaBtg,Wendy L.,5 stars,0.7582798004150391,positive,0.8972092275351466,40.422203201886575,0.9944184550702933,0.8,1,19,Love & Donut Purchases
Gt2qoaTwGAy1DG5x1cZSBA,8kveieYT2UPaBwUiyzZDpA,4,Best place for pasta! Usually very busy on the weekends but I had a reservation for table of 6 so we were seated right away! Our server was very kind and...,2025-03-30 15:28:43,bybPBl05y3FlB-IHTyxNyA,Caitlin T.,5 stars,0.7505225539207458,positive,0.7972155882184642,40.33007357225694,0.9944311764369284,0.6,1,30,Place Visits & Music/Cocktail Bars
